id,name,city,address_1,address_2,lat,lon
24595222,"Keller Williams Realty","San Francisco","225 Valencia St",,37.769444,-122.422043
24597520,"CloudFlare","San Francisco","101 Townsend Street",,37.780224,-122.390587
24598959,"Data Torrent Inc","San Jose","2833 Junction Ave, Suite 200",,37.396217,-121.926888
24599520,"AT&T Park","San Francisco"," 24 Willie Mays Plaza",,37.778534,-122.389481
24606462,"San Jose McEnery Convention Center Room 212 ","San Jose","150 W. San Carlos Street",,37.32972,-121.889633
24606485,"San Jose McEnery Convention Center Ballroom B","San Jose","150 W. San Carlos Street, San Jose, CA  ",,0,0
24610197,"Instacart","San Francisco","50 Beale St. 11th Floor",,37.791256,-122.3964
24631734,"SAP, Building 1, Cafe 1","Palo Alto","3410 Hillview Avenue ",,37.398811,-122.146484
24645454,"The Yard","San Francisco","100 Terry A Francois Boulevard",,37.776272,-122.389915
24648024,"AOL","San Francisco","410 Townsend Street, Suite 450",,37.775169,-122.397789
24654069,"imgix","San Francisco","423 Tehama St",,37.78046,-122.404915
24654075,"imgix","San Francisco","423 Tehama St",,37.78046,-122.404915
24662433,"Spamville","San Francisco","1 Spam Road",,37.774929,-122.419418
24662883,"My.com Office","Mountain View","201 San Antonio Circle","Suite 240",37.406509,-122.109085
24668499,"Misson Bay Conference Center","San Francisco","1675 Owens St #251",,37.768127,-122.393143
24669923,"Upcider","San Francisco","1160 Polk Street, 2nd Floor",,37.787529,-122.419815
24671126,"Silicon Valley Bank","Santa Clara","3005 Tasman Drive, Santa Clara 95054",,37.404247,-121.98336
24680567,"Ancestry","San Francisco","153 Townsend St., Suite 800",,37.779247,-122.391388
24682439,"Oakland Library - Asian Branch","Oakland","388 9th Street",,0,0
24696677,"Whistle Labs","San Francisco","1335 Market Street, #210",,0,0
24699254,"TBD","Larkspur","TBD",,37.93409,-122.535255
24703442,"Nylas","San Francisco","695 Minna St.",,37.777061,-122.412376
24709387,"ONLINE","Palo Alto","WEBINAR",,37.441883,-122.143021
24712044,"The Batchery/Port Workspaces","Oakland","344 20th Street",,37.809017,-122.26503
24714470,"Vevo HQ","San Francisco","1455 Market St, 21st Floor",,37.77523,-122.417526
24717222,"Cloudera","Palo Alto","1001 Page Mill Rd, Building 2",,37.417049,-122.145134
24721144,"WeWork","san jose","75 E Santa Clara Street",,37.337082,-121.889389
24724434,"Sentry","San Francisco","25 Kearny Street, 5th Floor",,37.788265,-122.403717
24726633,"Exygy","San Francisco","2601 Mission Street, 3rd Floor",,37.755253,-122.418381
24727037,"IBM Research - Almaden","San Jose","650 Harry Road",,37.210732,-121.807014
24730721,"Netflix, Building E","Los Gatos","121 Albright Way",,37.257069,-121.964424
24730957,"Moscone West","San Francisco","747 Howard Street",,37.78384,-122.400543
24742476,"Databricks","San Francisco","160 Spear St , Suite 1300",,37.791306,-122.393738
24743451,"Revel Systems HQ","San Francisco","170 Columbus Ave ",,37.796978,-122.405075
24748019,"GoPro SF","San Francisco","835 Market St","Suite 700",37.783535,-122.40685
24757996,"Ravel Law","San Francisco","594 Howard St., Ste. 401",,37.787109,-122.398193
24758269,"Online Event","San Francisco","Your computer",,37.774929,-122.419418
24759733,"ECO-SYSTM COWORKING","San Francisco","2nd Floor, 540 Howard St",,37.787956,-122.397247
24770435,"Teradata Corporate Offices","San Francisco","301 Howard Street, 2nd Floor",,37.789528,-122.394279
2481951,"LOST THIS SPACE NO MORE MEETUPS HERE ","San Francisco","160 Folsom Street",,37.789553,-122.391851
2549191,"Mashery, Inc.","San Francisco","717 Market St.","Suite 300",37.787033,-122.403932
259976,"Indian Oven","San Francisco","237 Fillmore St","(between Haight St & Laussat St)",37.771664,-122.43035
2653301,"Babson College, SF Fast Track","San Francisco","135 Main Street - 3rd Floor",,37.791405,-122.394295
2660991,"Foothill College ","Los Altos Hills","12345 El Monte Road Bldg 5000 Rm 5015",,37.379662,-122.137466
2673851,"Infinity Club Lounge","San Francisco","333 Main Street. Building C. ",,37.789013,-122.391243
2710901,"Fort Mason Center/Herbst Pavillion","Pittsburg","    Marina Blvd and Buchanan St.     San Francisco, CA 94123",,38.027977,-121.884682
2713121,"Square","San Francisco","110 5th St",,37.781792,-122.406105
2753711,"TokBox","San Francisco","115 Stillman Street",,37.781391,-122.396721
2856821,"Trulia","San Francisco","116 New Montegomery St","9th Floor",37.787196,-122.400238
2873131,"Ace Monster Toys","Oakland","6050 Lowell St #214",,37.844536,-122.27713
2972691,"Fisher Conference Center, Francis C. Arrillaga Alumni Center","Palo Alto","326 Galvez, Stanford University.",,37.430664,-122.164902
3104151,"99 People Inc","Mountain View","565 Clyde Ave # 600",,37.39938,-122.045494
311630,"Kate O'Brien's Irish Bar & Grill","San Francisco","579 Howard St",,37.787247,-122.39768
312724,"A Sweet Affair Bakery-Cafe","Walnut Creek","1815 Ygnacio Valley Rd",,37.918507,-122.03832
3199251,"Serena Software, Inc.","Redwood City","1900 Seaport Boulevard",,37.510437,-122.202866
321359,"Elephant & Castle","San Francisco","424 Clay Street",,37.794994,-122.4006
3231672,"StackMob HQ ","San Francisco","541 8th St",,37.772072,-122.406212
3280992,"RallyPad","San Francisco","144 2nd St",,37.787285,-122.399094
3401232,"Parc 55 Wyndham Hotel"," San Francisco CA 94102"," 55 Cyril Magnin Street (near Market and Powell Streets)",,37.778687,-122.421242
3420592,"Mozilla ","San Francisco","2 Harrison Street",,37.789032,-122.389328
3420592,"Mozilla ","San Francisco","2 Harrison Street",,37.789032,-122.38933
3425702,"Artists Alley","San Francisco","863 Mission Street",,37.784382,-122.404305
3606982,"Park Day School Campus + Studio One Art Center","Oakland","corner of 42nd Str. & Manila Ave.",,37.831146,-122.257004
3636892,"Wikimedia Foundation","San Francisco","149 New Montgomery Street",,37.786964,-122.399559
3638632,"Dark Room Theatre","San Francisco","2263 Mission Street",,37.760845,-122.419144
3700292,"Netflix","Los Gatos","100 Winchester Circle",,37.25959,-121.962646
3704192,"Sightglass Coffee","San Francisco","270 7th Street",,37.777107,-122.408478
3732532,"The Wix Lounge","San Francisco","2601 Mission St.",,37.75523,-122.418579
3859952,"NorthStar Cafe","San Francisco","1560 Powell Street",,37.799179,-122.410545
3911372,"Juniper Networks Bldg 7","Sunnyvale","1143 Borregas Ave. 94089",,37.405609,-122.021545
3945082,"4 N 5","San Francisco","863 Mission Street",,37.784382,-122.404305
3959382,"The Hub","San Francisco","921 Mission St",,37.782677,-122.406517
3991032,"Yerba Buena Center for the Arts (YBCA)","San Francisco","701 Mission Street",,37.785786,-122.402405
3998462,"Hyatt Regency Santa Clara","Santa Clara","5101 Great America Parkway",,37.405163,-121.976593
4045952,"Twitter ","San Francisco","795 Folsom St",,37.782162,-122.400589
4055732,"AT&T Park","San Francisco","24 Willie Mays Plaza",,37.778141,-122.390869
405701,"CBS Interactive","San Francisco","235 2nd St",,37.78616,-122.397171
405701,"CBS Interactive","San Francisco","235 2nd St",,37.78627,-122.39758
4100022,"Plug & Play Tech Center","Sunnyvale","440 North Wolfe Road",,37.383438,-122.013046
413475,"Berkeley Coworking","Berkeley","2930 Shattuck Ave, Suite 305","Suite 305",37.855892,-122.26685
415485,"Mighty","San Francisco","119 Utah","@ 15th Street",37.768185,-122.40679
4164592,"Loft Bar and Bistro","San Jose","90 South 2nd street",,37.335213,-121.888268
4189292,"RocketSpace Inc","San Francisco","181 Fremont Street",,37.789631,-122.395432
4227882,"Aol","Palo Alto","395 Page Mill",,37.425518,-122.13921
4227882,"Aol","Palo Alto","395 Page Mill",,37.425621,-122.139061
4244732,"UC Berkeley","Berkeley","2195 Hearst Ave. Room 101A",,37.874146,-122.266457
4268112,"Engine Yard","San Francisco","500 Third Street Suite 510",,37.780991,-122.395592
4278102,"Hyatt Regency San Francisco","San Francisco","5 Embarcadero Center",,37.79842,-122.397957
4294202,"Google San Francisco","San Francisco","345 Spear Street",,37.789696,-122.390251
4335602,"CrowdFlower, Inc","San Francisco","2111 Mission Street, Suite 302",,37.763088,-122.419395
4408382,"Gallery 4N5","San Francisco","863 Mission St @ 5th St.",,37.759563,-122.460548
442521,"Petes Tavern","San Francisco","128 King St",,37.779507,-122.390709
4468962,"Splunk","San Francisco","250 Brannan St.",,37.78286,-122.390976
447895,"Hanson Bridgett","San Francisco","425 Market St","26 Floor",37.79154,-122.398575
4498862,"Churchill","San Francisco","198 Church St",,37.76786,-122.429138
4535082,"Salesforce.com headquarters offices ","San Francisco","1 california street",,37.793225,-122.396982
4544442,"Groupon","Palo Alto","3101 Park Ave",,37.424847,-122.136292
4663642,"Rackspace San Francisco","San Francisco","620 Folsom",,37.78527,-122.39758
4665282,"Monarch","San Francisco","101 6th St, at Mission",,37.780979,-122.408707
4696322,"Klout","San Francisco","77 Stillman St",,37.782162,-122.395828
4714242,"Todos Santos Plaza, Concord, CA 94520","Concord","Todos Santos Plaza, Concord, CA 94520",,37.977196,-122.033669
4746412,"Huddler","San Francisco","525 Market St # 200",,37.790405,-122.399277
4783302,"Wurster Hall, University of California, Berkeley, Berkeley, CA 94720","Berkeley","Wurster Hall, University of California, Berkeley, Berkeley, CA 94720",,37.870739,-122.254578
4791732,"Pete's Tavern","San Francisco","128 King St",,37.779507,-122.390709
4811852,"Dev Bootcamp","San Francisco","923 Market St.",,37.783337,-122.408363
4845312,"Autodesk Gallery","San Francisco","One Market Street - Second Floor",,37.789295,-122.401367
4890812,"Mission Bay Conference Center","San Francisco","1675 Owens St",,37.767834,-122.394188
4894412,"Citizen Space","San Francisco","425 2nd St #100",,37.784115,-122.39473
4978652,"Atlassian Software - San Francisco Office","San Francisco","1098 Harrison Street",,37.775532,-122.406326
5005882,"Kontagent","San Francisco","201 Mission Street, 25th Floor",,37.791176,-122.395424
5025312,"Philz Coffee","Palo Alto","101 Forest Avenue",,37.442299,-122.161613
506910,"Paragon","San Jose"," 211 South First Street ","San Jose",37.817448,-122.3682
5107422,"DevBootCamp","San Francisco","923 Market Street - SECOND FLOOR",,37.779495,-122.38868
5107932,"Heroku","San Francisco","321 11th Street ",,37.771683,-122.413452
5138252,"Saveology.com","Margate","5259 Coconut Creek Parkway",,26.244543,-80.200668
5210842,"Uvas Canyon County Park, Morgan Hill, CA 95037","Morgan Hill","Uvas Canyon County Park, Morgan Hill, CA 95037",,37.084175,-121.792511
5221772,"101 2nd St","San Francisco","101 2nd St",,37.787758,-122.399712
5314852,"Google Hangout (online)","San Francisco","From our homes",,37.774929,-122.419418
5341282,"Atlassian","San Francisco","1098 Harrison St.",,37.775532,-122.406326
539840,"Biltmore Hotel, @101 & Montague","Santa Clara","2151 Laurelwood Road, Santa Clara CA 950","San Jose ""CORE Worldwide"" Conference Room-Straight down entrance J.R. Cell (408)313-2992",37.383957,-121.962372
5457832,"Design Center","San Francisco","101 Henry Adams St, showroom #217",,37.774929,-122.419418
5481332,"Supper Club","San Francisco","657 Harrison St",,37.783211,-122.396355
5499442,"The Grand Night Club","San Francisco","520 4th St.",,37.779156,-122.397789
5516972,"Trulia, Inc.","San Francisco","116 New Montgomery St",,37.78717,-122.400337
5602762,"Tagged HQ","San Francisco","840 Battery",,37.799274,-122.400589
5631412,"Silicon Valley Innovation Center","Santa Clara","3200 Coronado Dr",,37.379658,-121.975151
5729532,"Firehouse Grill & Brewery","Sunnyvale","111 South Murphy Avenue",,37.377434,-122.030273
5784082,"San Jose Convention Center","San Jose","150 West San Carlos Street",,37.331924,-121.887733
5794242,"Bender's Bar & Grill","San Francisco","806 South Van Ness Avenue",,37.760197,-122.417183
5808902,"ISL Consulting","San Francisco","944 Market St. Sixth Floor",,37.769165,-122.393929
5838022,"81st Avenue Branch Library","Oakland","1021 81st Avenue",,37.753311,-122.185272
5849352,"Lilly Macs","Sunnyvale","187 South Murphy Avenue",,37.376331,-122.030464
5887352,"Perkins Coie","Palo Alto ","3150 Porter Drive  Palo Alto ",,37.408524,-122.151321
5963462,"City Hall Regional Meeting Room","Dublin","100 Civic Plaza Dublin",,37.704437,-121.916168
601600,"Clark Center, Seminar Room S360","Stanford","318 Campus Drive","3rd Floor (behind Peet's coffee)",37.430996,-122.17488
6072372,"Pivotal Labs","San Francisco","875 Howard Street 5th Floor",,37.781876,-122.404076
6148132,"ISL Consulting","San Francisco","944 Market Street",,37.78355,-122.408936
6148332,"Microsoft Store","Palo Alto","187 Stanford Shopping Center",,37.444817,-122.171211
6205472,"Tolman Hall, UC Berkeley","94720","Room 3515",,37.874146,-122.266457
6282212,"ING DIRECT Cafe","San Francisco","101 Post St",,37.78878,-122.403839
6294642,"Tolman Hall, University of California, Berkeley","Berkeley","94720",,37.861111,-122.307915
6294642,"Tolman Hall, University of California, Berkeley","Berkeley","94720",,37.87427,-122.26405
6325852,"Code for America","San Francisco","155 9th St.",,37.775593,-122.413879
6326942,"Pleasant Hill Library","Pleasant Hill","1750 Oak Park Boulevard",,37.933655,-122.068527
6337122,"Microsoft Silicon Valley - Building 1 (SVC-1)","Mountain View","1065 La Avenida Street",,37.410526,-122.071198
6338902,"Code for America","San Francisco","155 9th St",,37.775593,-122.413879
6380482,"Berkeley Skydeck","Berkeley","2150 Shattuck Ave, Penthouse Floor",,37.871593,-122.272743
6451732,"730 Montgomery St","San Francisco","730 Montgomery St",,37.795879,-122.403519
6460152,"Prezi","San Francisco","735 Montgomery",,37.796131,-122.403389
6542692," Amici's East Coast Pizzeria","San Francisco"," 2200 Lombard Street",,37.79969,-122.43779
6551852,"Stormpath Offices","San Mateo","217 South B Street, #1",,37.566071,-122.322998
6558622,"Starbucks","Alameda","720 Atlantic Avenue",,37.779587,-122.275688
6595772,"Slide","San Francisco","430 Mason Street",,37.787621,-122.40976
6605272,"Disqus","San Francisco","301 Howard St","Suite 300",37.789681,-122.394391
660555,"Jupiter","Berkeley","2181 Shattuck Ave",,37.869793,-122.267807
6610252,"Local Edition SF","San Francisco","691 Market St (at 3rd St)",,37.787872,-122.40313
661503,"Foothill College","Los Altos","12345 El Monte Rd",,37.358112,-122.12897
662047,"Cubberley Community Center","Palo Alto","4000 Middlefield Rd","Room A2",37.4156,-122.102043
662060,"Vino Locale","Palo Alto","431 Kipling St",,37.44828,-122.16067
662866,"Bubble Lounge","San Francisco","714 Montgomery St",,37.795876,-122.40338
662871,"The Cellar","San Francisco","685 Sutter St",,37.788887,-122.4117
662899,"Redwood Room/Clift Hotel","San Francisco","495 Geary Street",,37.78701,-122.411357
662911,"Gordon Biersch Brewery Restaurant","San Francisco","2 Harrison St",,37.789528,-122.38859
662914,"The Holding Company","San Francisco","2 Embarcadero Center",,37.79481,-122.398476
662999,"The Regency Center","San Francisco","1290 Sutter St",,37.787575,-122.42155
663002,"111 Minna Gallery","San Francisco","111 Minna St",,37.78743,-122.399384
663005,"Americano","San Francisco","8 Mission St",,37.793617,-122.39274
663013,"Mars Bar","San Francisco","798 Brannan St",,37.773087,-122.403198
663034,"EZ5","San Francisco","682 Commercial St",,37.794094,-122.40443
663055,"Palomino","San Francisco","345 Spear St",,37.789516,-122.390305
663056,"Unicorn Pan-Asian Cuisine","San Francisco","191 Pine St",,37.79231,-122.39965
663396,"Plug And Play Tech Center","Sunnyvale","440 N Wolfe Rd",,37.38424,-122.012474
663572,"Sports Basement","Walnut Creek","1881 Ygnacio Valley Rd",,37.919094,-122.03758
6645662,"University of Miami Life Science & Technology Park","Miami","1951 Northwest 7th Avenue",,25.794134,-80.206314
6649272,"12 Geary St","San Francisco","12 Geary St",,37.788021,-122.403778
6679772,"Eventbrite HQ","San Francisco","651 Brannan St. Ste 110",,37.77552,-122.40007
6779882,"Google Mountain View ","Mountain View","1300 Crittenden Ln ",,37.425785,-122.071205
6787802,"SmartRecruiters HQ","San Francisco","56 Tehama Street",,37.787239,-122.396751
680156,"Alameda Free Library","Alameda","1550 Oak St",,37.766829,-122.242742
6804462,"Hilton Hotel","San Francisco","333 O'Farrell Street",,37.78614,-122.410217
6812482,"Moscone Center","San Francisco","747 Howard Street",,37.783318,-122.402611
687180,"Microsoft","San Francisco","835 Market St Ste 700",,37.785044,-122.406745
6877732,"WeWork","San Francisco","156 2nd St (between Natoma St & Minna St) ",,37.779686,-122.409248
6879912,"TechShop San Francisco","San Francisco","926 Howard Street",,37.781067,-122.405685
6887342,"Symantec (formerly Veritas Software Corp.) VCAFE Facility ","Mountain View","350 Ellis Street",,37.398052,-122.053513
695272,"Blue Chalk Cafe","Palo Alto","630 Ramona St",,37.443991,-122.160553
