groupId,name,id,urlkey
7058892,"Big Data",18062,"big-data"
7058892,"Entrepreneurship",19882,"entrepreneurship"
7058892,"Entrepreneur Networking",20060,"business-entrepreneur-networking"
7058892,"Startup Businesses",21681,"startup-businesses"
7058892,"Data Visualization",37381,"data-visualization"
7058892,"Data Mining",55324,"data-mining"
7058892,"Investor",77938,"investor"
7058892,"Technology Startups",108403,"technology-startups"
7058892,"innovators",155615,"innovators"
7058892,"Investor Network",308301,"investor-network"
7058892,"Investors Network",308321,"investors-network"
7058892,"Big Data Analytics",383411,"big-data-analytics"
18222541,"Open Source",563,"opensource"
18222541,"Graphic Design",781,"graphicdesign"
18222541,"Ruby",1040,"ruby"
18222541,"JavaScript",7029,"javascript"
18222541,"JQuery",16137,"jquery"
18222541,"Mobile Development",21441,"mobile-development"
18222541,"UX Design",61781,"ux-design"
18222541,"HTML5",78565,"html5"
18222541,"Front-end Development",100479,"front-end-development"
18222541,"nodeJS",101960,"nodejs"
18222541,"iOS Development",127567,"ios-development"
18222541,"Ember JS",632142,"ember-js"
18222541,"AngularJS",939612,"angularjs"
18222541,"Swift Language",1486112,"swift-language"
18222541,"Web Components",1493762,"web-components"
1998291,"Open Source",563,"opensource"
1998291,"Robotics",682,"robotics"
1998291,"Fashion Industry",1924,"fashion"
1998291,"Product Design",2993,"productdesign"
1998291,"Electronics",7848,"electronics"
1998291,"New Technology",9696,"newtech"
1998291,"Microcontrollers",9903,"microcontroller"
1998291,"Industrial Design",10249,"inddesign"
1998291,"DIY (Do It Yourself)",10438,"diy"
1998291,"Mobile Technology",16216,"mobile-technology"
1998291,"Entrepreneurship",19882,"entrepreneurship"
1998291,"Arduino",39012,"arduino"
1998291,"Makers",43887,"makers"
1998291,"Makerspaces",101438,"makerspaces"
1998291,"Technology Startups",108403,"technology-startups"
18752980,"New Technology",9696,"newtech"
18752980,"Houdini",10554,"houdini"
18752980,"Cloud Computing",15167,"cloud-computing"
18752980,"Entrepreneurship",19882,"entrepreneurship"
18752980,"Entrepreneur Networking",20060,"business-entrepreneur-networking"
18752980,"Engineering",21750,"engineering"
18752980,"3D Animation",25718,"3d-animation"
18752980,"Augmented Reality",26061,"augmented-reality"
18752980,"Virtual Reality",26062,"virtual-reality"
18752980,"Autodesk Maya",84701,"autodesk-maya"
18752980,"Technology Startups",108403,"technology-startups"
18752980,"The Foundry Nuke",735822,"the-foundry-nuke"
18752980,"Video and computer animation",1162242,"video-and-computer-animation"
18752980,"Oculus Rift",1450592,"oculus-rift"
3385252,"PHP",455,"php"
3385252,"Python",1064,"python"
3385252,"JavaScript",7029,"javascript"
3385252,"Web Development",15582,"web-development"
3385252,"Big Data",18062,"big-data"
3385252,"NoSQL",58162,"nosql"
3385252,"MongoDB",121802,"mongodb"
6241872,"Java",189,"java"
6241872,"C/C++",1327,"c"
6241872,"Stock Trading",17234,"stock-trading"
6241872,"Big Data",18062,"big-data"
6241872,"Stocks and Options",19809,"stocks-and-options"
6241872,"Finance",22467,"finance"
6241872,"Machine Learning",29971,"machine-learning"
6241872,"Data Analytics",30928,"data-analytics"
6241872,"Data Visualization",37381,"data-visualization"
6241872,"Predictive Analytics",38458,"predictive-analytics"
6241872,"Computer programming",48471,"computer-programming"
6241872,"Data Mining",55324,"data-mining"
6241872,"Big Data Analytics",383411,"big-data-analytics"
6241872,"Data",480642,"data"
6241872,"Open Source Analytics",773382,"open-source-analytics"
1621480,"Open Source",563,"opensource"
1621480,"Web Design",659,"webdesign"
1621480,"Technology",10579,"technology"
1621480,"Social Media",15401,"social-media"
1621480,"Web Development",15582,"web-development"
1621480,"Open Government",17619,"open-government"
1621480,"Computer programming",48471,"computer-programming"
1621480,"Liberty & Freedom & Transparency & Accountability",59100,"liberty-freedom-transparency-accountability"
1621480,"Gov2.0",90055,"gov2-0"
19699180,"Big Data",18062,"big-data"
19699180,"Machine Learning",29971,"machine-learning"
19699180,"Data Analytics",30928,"data-analytics"
19699180,"Data Science",102811,"data-science"
2057811,"Cloud Computing",15167,"cloud-computing"
2057811,"Network Security",15472,"network-security"
2057811,"Information Security",32743,"information-security"
2057811,"Cloud Security",110474,"cloud-security"
2057811,"Cloud Security Standards",120521,"cloud-security-standards"
2057811,"Computer Security",124668,"computer-security"
2057811,"iaas security",264581,"iaas-security"
3765752,"Artificial Intelligence",456,"ai"
3765752,"Open Source",563,"opensource"
3765752,"Web Design",659,"webdesign"
3765752,"Robotics",682,"robotics"
3765752,"Electronics",7848,"electronics"
3765752,"New Technology",9696,"newtech"
3765752,"Microcontrollers",9903,"microcontroller"
3765752,"Internet Professionals",10102,"internetpro"
3765752,"Web Technology",10209,"web"
3765752,"DIY (Do It Yourself)",10438,"diy"
3765752,"Technology",10579,"technology"
3765752,"Arduino",39012,"arduino"
3765752,"Computer programming",48471,"computer-programming"
11355642,"Innovation",1954,"innovation"
11355642,"Web Technology",10209,"web"
11355642,"Cloud Computing",15167,"cloud-computing"
11355642,"Mobile Technology",16216,"mobile-technology"
11355642,"Entrepreneurship",19882,"entrepreneurship"
11355642,"Entrepreneur Networking",20060,"business-entrepreneur-networking"
11355642,"Startup Businesses",21681,"startup-businesses"
11355642,"Clean Technology",24234,"clean-tech"
11355642,"Professional Women",26273,"professional-women"
11355642,"Angel Investors",29000,"angel-investors"
11355642,"Venture Capital",38968,"venture-capital"
11355642,"Female Entrepreneurs",41905,"female-entrepreneurs"
11355642,"High-Tech Ventures",57883,"high-tech-ventures"
11355642,"Internet Startups",128595,"internet-startups"
18545578,"New Technology",9696,"newtech"
18545578,"Web Technology",10209,"web"
18545578,"Women in Technology",10296,"witi"
18545578,"Fun Times",15117,"fun-times"
18545578,"20's & 30's Social",17201,"20s-30s-social"
18545578,"Big Data",18062,"big-data"
18545578,"Gaming",18071,"gaming"
18545578,"Silicon Valley",18362,"silicon-valley"
18545578,"San Francisco",21500,"san-francisco"
18545578,"Geeks & Nerds",32623,"geeks-nerds"
18545578,"Computer programming",48471,"computer-programming"
18545578,"Technology Startups",108403,"technology-startups"
18601481,"Scala",17936,"scala"
18601481,"Big Data",18062,"big-data"
18601481,"BioInformatics",28034,"bioinformatics"
18601481,"Machine Learning",29971,"machine-learning"
18601481,"Data Analytics",30928,"data-analytics"
18601481,"Data Mining",55324,"data-mining"
18601481,"Data Science",102811,"data-science"
18601481,"Biotechnology",109595,"biotechnology"
18601481,"Computational Biology",678192,"computational-biology"
18601481,"Stream Processing",1438362,"stream-processing"
18601481,"Apache Spark",1471442,"apache-spark"
18601481,"Apache Storm",1481542,"apache-storm"
18601481,"Apache Kafka",1488792,"apache-kafka"
18601481,"Apache Samza",1505355,"apache-samza"
18601481,"Apache Flink",1505717,"apache-flink"
18247180,"Software Development",3833,"softwaredev"
18247180,"Web Technology",10209,"web"
18247180,"Technology",10579,"technology"
18247180,"EC2",15166,"ec2"
18247180,"Cloud Computing",15167,"cloud-computing"
18247180,"Web Development",15582,"web-development"
18247180,"Amazon Web Services",20398,"amazon-web-services"
18247180,"High Scalability Computing",24410,"high-scalability-computing"
18247180,"E-Commerce",27954,"internet-ecommerce"
18247180,"Computer programming",48471,"computer-programming"
18247180,"Technology Startups",108403,"technology-startups"
18617869,"Big Data",18062,"big-data"
18617869,"Database Development",21506,"database-development"
18617869,"Data Analytics",30928,"data-analytics"
18617869,"Data Science",102811,"data-science"
3552782,"Open Source",563,"opensource"
3552782,"Software Development",3833,"softwaredev"
3552782,"New Technology",9696,"newtech"
3552782,"Web Development",15582,"web-development"
3552782,"Open Data",60043,"open-data"
3552782,"Internet of Things",79740,"internet-of-things"
3552782,"Crowd Sourcing",101921,"crowd-sourcing"
3552782,"Smart Sensors",871222,"smart-sensors"
4491182,"Internet Professionals",10102,"internetpro"
4491182,"Mobile Technology",16216,"mobile-technology"
4491182,"Venture Capital Firms",17156,"venture-capital-firms"
4491182,"Big Data",18062,"big-data"
4491182,"Silicon Valley",18362,"silicon-valley"
4491182,"Android Development",20346,"android-developers"
4491182,"Mobile Development",21441,"mobile-development"
4491182,"Startup Businesses",21681,"startup-businesses"
4491182,"Angel Investors",29000,"angel-investors"
4491182,"Data Analytics",30928,"data-analytics"
4491182,"Silicon Valley Entrepreneur",96036,"silicon-valley-entrepreneur"
4491182,"Jewish Professionals",105436,"jewish-professionals"
4491182,"Technology Startups",108403,"technology-startups"
4491182,"Jewish Young Professionals",1226992,"jewish-young-professionals"
3186202,"Sales",16,"sales"
3186202,"Marketing",1238,"marketing"
3186202,"Salesforce.com",10464,"salesforce"
3186202,"Business Intelligence",10538,"businessintell"
3186202,"Cloud Computing",15167,"cloud-computing"
3186202,"CRM",15242,"crm"
3186202,"Online Marketing",15585,"online-marketing"
3186202,"Database Integration & Migrations",28208,"database-integration-migrations"
3186202,"Data Analytics",30928,"data-analytics"
3186202,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
3186202,"Force.com",164165,"force-com"
3186202,"Salesforce.com Users",605252,"salesforce-com-users"
3186202,"Salesforce.com Admins",605262,"salesforce-com-admins"
19281439,"Java",189,"java"
19281439,"Open Source",563,"opensource"
19281439,"Python",1064,"python"
19281439,"Software Development",3833,"softwaredev"
19281439,"JavaScript",7029,"javascript"
19281439,"Web Technology",10209,"web"
19281439,"Cloud Computing",15167,"cloud-computing"
19281439,"Web Development",15582,"web-development"
19281439,"Amazon Web Services",20398,"amazon-web-services"
19281439,"High Scalability Computing",24410,"high-scalability-computing"
19281439,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
19281439,"JavaScript Frameworks",85951,"javascript-frameworks"
19281439,"DevOps",87614,"devops"
19281439,"nodeJS",101960,"nodejs"
19889699,"New Technology",9696,"newtech"
19889699,"Internet Professionals",10102,"internetpro"
19889699,"Cloud Computing",15167,"cloud-computing"
19889699,"Mobile Technology",16216,"mobile-technology"
19889699,"Hadoop",18060,"hadoop"
19889699,"Big Data",18062,"big-data"
19889699,"Entrepreneurship",19882,"entrepreneurship"
19889699,"Data Analytics",30928,"data-analytics"
19889699,"Data Mining",55324,"data-mining"
19889699,"NoSQL",58162,"nosql"
19889699,"Smart Home",73907,"smart-home"
19889699,"Internet of Things",79740,"internet-of-things"
19889699,"IOT hacking",796962,"iot-hacking"
19889699,"Smart Sensors",871222,"smart-sensors"
19889699,"M2M",1260942,"m2m"
3169542,"Open Source",563,"opensource"
3169542,"JavaScript",7029,"javascript"
3169542,"Mobile Development",21441,"mobile-development"
3169542,"Computer programming",48471,"computer-programming"
3169542,"JavaScript Libraries",56555,"javascript-libraries"
3169542,"JavaScript Frameworks",85951,"javascript-frameworks"
3169542,"Ember JS",632142,"ember-js"
3169542,"Ember Data",1190082,"ember-data"
1756710,"Science",85,"science"
1756710,"Fitness",242,"fitness"
1756710,"Wellness",10306,"wellness"
1756710,"Healthy Living",20221,"healthy-living"
1756710,"Quantified Self",24099,"quantified-self"
1756710,"Self Exploration",29158,"self-exploration"
1756710,"Data Analytics",30928,"data-analytics"
1756710,"Data Visualization",37381,"data-visualization"
1756710,"Self-Empowerment",38757,"self-empowerment"
1756710,"Activity Monitors and Devices",151768,"activity-monitors-and-devices"
1756710,"Healthcare Innovation",154951,"healthcare-innovation"
1756710,"Self Tracking",172613,"self-tracking"
1756710,"Wearable Technologies",454182,"wearable-technologies"
1756710,"qsmap",1472792,"qsmap"
4070952,"New Technology",9696,"newtech"
4070952,"Web Technology",10209,"web"
4070952,"Salesforce.com",10464,"salesforce"
4070952,"Business Intelligence",10538,"businessintell"
4070952,"Technology",10579,"technology"
4070952,"Mobile Technology",16216,"mobile-technology"
4070952,"Blackberry",17231,"blackberry"
4070952,"Hadoop",18060,"hadoop"
4070952,"Big Data",18062,"big-data"
4070952,"Bay Area Business Network",18571,"bay-area-business-network"
4070952,"Data Analytics",30928,"data-analytics"
4070952,"Data Visualization",37381,"data-visualization"
4070952,"NoSQL",58162,"nosql"
4070952,"Silicon Valley Business",96037,"silicon-valley-business"
4070952,"Vertica",420302,"vertica"
4339292,"Python",1064,"python"
4339292,"Investing",1307,"investing"
4339292,"C/C++",1327,"c"
4339292,"Finance",22467,"finance"
4339292,"Machine Learning",29971,"machine-learning"
4339292,"Data Analytics",30928,"data-analytics"
4339292,"Computer programming",48471,"computer-programming"
18748975,"Open Source",563,"opensource"
18748975,"Software Development",3833,"softwaredev"
18748975,"Cloud Computing",15167,"cloud-computing"
18748975,"Scala",17936,"scala"
18748975,"Functional Programming",22792,"functional-programming"
18748975,"Trading Systems",27426,"trading-systems"
18748975,"DevOps",87614,"devops"
18748975,"Distributed Systems",113032,"distributed-systems"
18748975,"Distributed Scala Programming",161129,"distributed-scala-programming"
18748975,"Asynchronous programming",183021,"asynchronous-programming"
18748975,"Akka",517602,"akka"
18748975,"Event Driven Architecture",589922,"event-driven-architecture"
18748975,"vertx",1485072,"vertx"
18748975,"ReactJS",1504812,"reactjs"
18748975,"Functional Reactive Programming",1504879,"functional-reactive-programming"
18513458,"Data Management",10494,"datamanagement"
18513458,"Healthcare IT",19076,"healthcare-it"
18513458,"Mobile Health",24709,"mobile-health"
18513458,"Machine Learning",29971,"machine-learning"
18513458,"Data Analytics",30928,"data-analytics"
18513458,"Predictive Analytics",38458,"predictive-analytics"
18513458,"Data Mining",55324,"data-mining"
18513458,"Healthcare Solutions",55576,"healthcare-solutions"
18513458,"Open Data",60043,"open-data"
18513458,"Health Information Technology",64276,"health-information-technology"
18513458,"Health IT Professional",64286,"health-it-professional"
18513458,"Healthcare Innovation",154951,"healthcare-innovation"
18513458,"Digital Health",154954,"digital-health"
18521651,"Python",1064,"python"
18521651,"MapReduce",27591,"mapreduce"
18521651,"Machine Learning",29971,"machine-learning"
18521651,"Data Analytics",30928,"data-analytics"
18521651,"NoSQL",58162,"nosql"
18521651,"Data Science",102811,"data-science"
18521651,"Applied Statistics",115913,"applied-statistics"
3706422,"Open Source",563,"opensource"
3706422,"Hadoop",18060,"hadoop"
3706422,"Big Data",18062,"big-data"
3706422,"San Francisco Bay Area",20065,"san-francisco-bay-area"
3706422,"High Scalability Computing",24410,"high-scalability-computing"
3706422,"Computer programming",48471,"computer-programming"
3706422,"Data Mining",55324,"data-mining"
3706422,"Real Time Analytics",87938,"real-time-analytics"
3706422,"Distributed Systems",113032,"distributed-systems"
3706422,"Big Data Analytics",383411,"big-data-analytics"
18570807,"Web Security",15471,"web-security"
18570807,"Network Security",15472,"network-security"
18570807,"Big Data",18062,"big-data"
18570807,"Machine Learning",29971,"machine-learning"
18570807,"Data Analytics",30928,"data-analytics"
18570807,"Firewall",32133,"firewall"
18570807,"Information Security",32743,"information-security"
18570807,"Application Security",50280,"application-security"
18570807,"Data Mining",55324,"data-mining"
18570807,"Software Security",67565,"software-security"
18570807,"Data Science",102811,"data-science"
18570807,"Cloud Security",110474,"cloud-security"
18570807,"Computer Security",124668,"computer-security"
18570807,"Web Application Security",161342,"web-application-security"
13909562,"Java",189,"java"
13909562,"Open Source",563,"opensource"
13909562,"Software Development",3833,"softwaredev"
13909562,"New Technology",9696,"newtech"
13909562,"Technology",10579,"technology"
13909562,"Cloud Computing",15167,"cloud-computing"
13909562,"Information Technology",15568,"information-technology"
13909562,"Web Development",15582,"web-development"
13909562,"Technology Professionals",22203,"technology-professionals"
13909562,"Information Technology in Business",22239,"information-technology-in-business"
13909562,"Computer programming",48471,"computer-programming"
13909562,"VMware",97776,"vmware"
13909562,"Technology Startups",108403,"technology-startups"
13909562,"IT Professionals",164111,"it-professionals"
19439882,"Linux",188,"linux"
19439882,"Java",189,"java"
19439882,"Software Development",3833,"softwaredev"
19439882,"Cloud Computing",15167,"cloud-computing"
19439882,"Amazon Web Services",20398,"amazon-web-services"
19439882,"Virtualization",20479,"virtualization"
19439882,"PaaS (Platform as a Service)",31197,"paas"
19439882,"Configuration Management",46810,"configuration-management"
19439882,"Data Center and Operations Automation",46831,"data-center-and-operations-automation"
19439882,"DevOps",87614,"devops"
19439882,"IaaS (Infrastructure as a Service)",107633,"iaas-infrastructure-as-a-service"
19439882,"Infrastructure as Code",126177,"infrastructure-as-code"
19439882,"OpenStack",142180,"openstack"
19439882,"Continuous Delivery",166000,"continuous-delivery"
19439882,"Docker",1454542,"docker"
1631157,"PHP",455,"php"
1631157,"Open Source",563,"opensource"
1631157,"Ruby",1040,"ruby"
1631157,"Python",1064,"python"
1631157,"Database Professionals",1245,"databasepro"
1631157,"Software Development",3833,"softwaredev"
1631157,"New Technology",9696,"newtech"
1631157,"Web Technology",10209,"web"
1631157,"Technology",10579,"technology"
1631157,"Big Data",18062,"big-data"
1631157,"Database Development",21506,"database-development"
1631157,"Computer programming",48471,"computer-programming"
1631157,"NoSQL",58162,"nosql"
1631157,"MongoDB",121802,"mongodb"
18591303,"Agile Project Management",21549,"agile-project-management"
18591303,"Data Analytics",30928,"data-analytics"
18591303,"Business Process Improvement",77566,"business-process-improvement"
18591303,"Lean Six Sigma",84325,"lean-six-sigma"
18591303,"lean",88170,"lean"
18591303,"Lean Project Management",118991,"lean-project-management"
18591303,"Agile Coaching",122939,"agile-coaching"
14280272,"Python",1064,"python"
14280272,"JavaScript",7029,"javascript"
14280272,"Visualization",18987,"visualization"
14280272,"Data Analytics",30928,"data-analytics"
14280272,"Data Visualization",37381,"data-visualization"
14280272,"Data Mining",55324,"data-mining"
14280272,"Infographics",77098,"infographics"
14280272,"Data Science",102811,"data-science"
14280272,"D3",1393422,"d3"
14280272,"Bokeh",1483622,"bokeh"
20306872,"Artificial Intelligence",456,"ai"
20306872,"Hadoop",18060,"hadoop"
20306872,"Big Data",18062,"big-data"
20306872,"MapReduce",27591,"mapreduce"
20306872,"Machine Learning",29971,"machine-learning"
20306872,"neural networks",39679,"neural-networks"
20306872,"Data Mining",55324,"data-mining"
20306872,"NoSQL",58162,"nosql"
20306872,"Artificial Intelligence Applications",90163,"artificial-intelligence-applications"
20306872,"Machine Intelligence",98137,"machine-intelligence"
20306872,"Data Science",102811,"data-science"
20306872,"Using Hadoop in the cloud",140255,"using-hadoop-in-the-cloud"
20306872,"Artificial Intelligence Programming",745722,"artificial-intelligence-programming"
20306872,"Deep Learning",1456952,"deep-learning"
18700899,"Business Intelligence",10538,"businessintell"
18700899,"Data Analytics",30928,"data-analytics"
18700899,"Data Analysis and Modeling",110935,"data-analysis-and-modeling"
18700899,"Tableau",168154,"tableau"
18700899,"Metrics",879262,"metrics"
14325332,"Big Data",18062,"big-data"
14325332,"Lawyers",18360,"lawyers"
14325332,"Law",18368,"law"
14325332,"Big Data Analytics",383411,"big-data-analytics"
14325332,"Legal Technology",1075122,"legal-technology"
1504854,"Open Source",563,"opensource"
1504854,"Software Development",3833,"softwaredev"
1504854,"Web Technology",10209,"web"
1504854,"EC2",15166,"ec2"
1504854,"Cloud Computing",15167,"cloud-computing"
1504854,"IT Infrastructure",20480,"it-infrastructure"
1504854,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
15593052,"Big Data",18062,"big-data"
15593052,"Computer Science",21751,"computer-science"
15593052,"MapReduce",27591,"mapreduce"
15593052,"Machine Learning",29971,"machine-learning"
15593052,"Data Analytics",30928,"data-analytics"
15593052,"Data Visualization",37381,"data-visualization"
15593052,"Predictive Analytics",38458,"predictive-analytics"
15593052,"Data Mining",55324,"data-mining"
15593052,"Data Science",102811,"data-science"
15593052,"Applied Statistics",115913,"applied-statistics"
15593052,"Big Data Analytics",383411,"big-data-analytics"
9786982,"Physics",86,"physics"
9786982,"Open Source",563,"opensource"
9786982,"Software Development",3833,"softwaredev"
9786982,"New Technology",9696,"newtech"
9786982,"Renewable Energy",16902,"renewable-energy"
9786982,"Startup Businesses",21681,"startup-businesses"
9786982,"Sustainable Transportation",27183,"sustainable-transportation"
9786982,"Electrical Engineering",31055,"electrical-engineering"
9786982,"Mechanical Engineering",31056,"mechanical-engineering"
9786982,"Alternative Transportation",37747,"alternative-transportation"
9786982,"Structural Engineering",65733,"structural-engineering"
9786982,"Technology Startups",108403,"technology-startups"
9786982,"Tesla Automobiles",132684,"tesla-automobiles"
9786982,"SpaceX",580652,"spacex"
9786982,"Hardware Hacking and Reverse Engineering",629672,"hardware-hacking-and-reverse-engineering"
7904872,"Open Source",563,"opensource"
7904872,"Hadoop",18060,"hadoop"
7904872,"Big Data",18062,"big-data"
7904872,"Web Analytics",24439,"web-analytics"
7904872,"Machine Learning",29971,"machine-learning"
7904872,"Data Analytics",30928,"data-analytics"
7904872,"Data Visualization",37381,"data-visualization"
7904872,"Predictive Analytics",38458,"predictive-analytics"
7904872,"Data Mining",55324,"data-mining"
7904872,"Business Analytics",98842,"business-analytics"
19596905,"New Technology",9696,"newtech"
19596905,"Web Technology",10209,"web"
19596905,"EC2",15166,"ec2"
19596905,"Cloud Computing",15167,"cloud-computing"
19596905,"Amazon Web Services",20398,"amazon-web-services"
19596905,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
19596905,"Amazon",57424,"amazon"
19596905,"The Cloud",86100,"the-cloud"
19596905,"DevOps",87614,"devops"
19596905,"IaaS (Infrastructure as a Service)",107633,"iaas-infrastructure-as-a-service"
19596905,"""Cloud Computing"" How to use it for your business",158625,"cloud-computing-how-to-use-it-for-your-business"
19596905,"Cloud Identity",165237,"cloud-identity"
19596905,"AWS S3",961842,"aws-s3"
19541616,"Java",189,"java"
19541616,"Open Source",563,"opensource"
19541616,"Web Design",659,"webdesign"
19541616,"Software Development",3833,"softwaredev"
19541616,"JavaScript",7029,"javascript"
19541616,"New Technology",9696,"newtech"
19541616,"Cloud Computing",15167,"cloud-computing"
19541616,"Mobile Development",21441,"mobile-development"
19541616,"PaaS (Platform as a Service)",31197,"paas"
19541616,"Computer programming",48471,"computer-programming"
19541616,"DevOps",87614,"devops"
19541616,"nodeJS",101960,"nodejs"
19541616,"IaaS (Infrastructure as a Service)",107633,"iaas-infrastructure-as-a-service"
19541616,"Docker",1454542,"docker"
1574515,"Artificial Intelligence",456,"ai"
1574515,"Open Source",563,"opensource"
1574515,"Semantic Web",1372,"semweb"
1574515,"New Media",1851,"newmedia"
1574515,"New Technology",9696,"newtech"
1574515,"Web Technology",10209,"web"
1574515,"Technology",10579,"technology"
1574515,"Ontology",17957,"ontology"
1574515,"Entrepreneurship",19882,"entrepreneurship"
1574515,"Natural Language Processing",24553,"natural-language-processing"
1574515,"Linked Data",24778,"linked-data"
1574515,"User Generated Content",68821,"user-generated-content"
19299957,"Open Source",563,"opensource"
19299957,"Business Intelligence",10538,"businessintell"
19299957,"Cloud Computing",15167,"cloud-computing"
19299957,"Hadoop",18060,"hadoop"
19299957,"Big Data",18062,"big-data"
19299957,"High Scalability Computing",24410,"high-scalability-computing"
19299957,"MapReduce",27591,"mapreduce"
19299957,"Machine Learning",29971,"machine-learning"
19299957,"Data Analytics",30928,"data-analytics"
19299957,"Predictive Analytics",38458,"predictive-analytics"
19299957,"Data Mining",55324,"data-mining"
19299957,"NoSQL",58162,"nosql"
19299957,"Internet of Things",79740,"internet-of-things"
19299957,"Big Data Analytics",383411,"big-data-analytics"
1009275,"Open Source",563,"opensource"
1009275,"Lisp & Scheme",2400,"lisp"
1009275,"Software Development",3833,"softwaredev"
1009275,"couchdb",16673,"couchdb"
1009275,"Scala",17936,"scala"
1009275,"Haskell",22791,"haskell"
1009275,"Functional Programming",22792,"functional-programming"
1009275,"Clojure",29661,"clojure"
1009275,"Learning Erlang and OTP",40137,"learning-erlang-and-otp"
1009275,"Erlang Programming",46514,"erlang-programming"
1009275,"Computer programming",48471,"computer-programming"
1009275,"Riak",112355,"riak"
1009275,"Scala Akka",151917,"scala-akka"
1009275,"RabbitMQ",169188,"rabbitmq"
1009275,"Elixir",1460172,"elixir"
18570876,"Software Development",3833,"softwaredev"
18570876,"Cloud Computing",15167,"cloud-computing"
18570876,"Big Data",18062,"big-data"
18570876,"Computer Science",21751,"computer-science"
18570876,"Database Integration & Migrations",28208,"database-integration-migrations"
18570876,"Data Analytics",30928,"data-analytics"
2799232,"Small Business",389,"smallbiz"
2799232,"Open Source",563,"opensource"
2799232,"Python",1064,"python"
2799232,"Software Development",3833,"softwaredev"
2799232,"New Technology",9696,"newtech"
2799232,"Enterprise Resource Planning",9900,"erp"
2799232,"Internet Professionals",10102,"internetpro"
2799232,"Web Technology",10209,"web"
2799232,"Manufacturing",10560,"manuf"
2799232,"Customer Relationship Management",15241,"customer-relationship-management"
2799232,"Professional Networking",15720,"professional-networking"
2799232,"ERP Software",138507,"erp-software"
2799232,"OpenERP",564602,"openerp"
2799232,"Odoo",1484482,"odoo"
8763012,"Software Development",3833,"softwaredev"
8763012,"EC2",15166,"ec2"
8763012,"Cloud Computing",15167,"cloud-computing"
8763012,"Amazon Web Services",20398,"amazon-web-services"
8763012,"Virtualization",20479,"virtualization"
8763012,"Mobile Development",21441,"mobile-development"
8763012,"High Scalability Computing",24410,"high-scalability-computing"
8763012,"Data Analytics",30928,"data-analytics"
8763012,"PaaS (Platform as a Service)",31197,"paas"
8763012,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
8763012,"NoSQL",58162,"nosql"
8763012,"IaaS (Infrastructure as a Service)",107633,"iaas-infrastructure-as-a-service"
997002,"Alternative Energy",1980,"alternativeenergy"
997002,"New Technology",9696,"newtech"
997002,"Cloud Computing",15167,"cloud-computing"
997002,"Professional Networking",15720,"professional-networking"
997002,"Big Data",18062,"big-data"
997002,"Entrepreneurship",19882,"entrepreneurship"
997002,"Startup Businesses",21681,"startup-businesses"
997002,"Technology Professionals",22203,"technology-professionals"
997002,"Clean Technology",24234,"clean-tech"
18667150,"Java",189,"java"
18667150,"Open Source",563,"opensource"
18667150,"Software Development",3833,"softwaredev"
18667150,"JavaScript",7029,"javascript"
18667150,"Women in Technology",10296,"witi"
18667150,"Mobile Technology",16216,"mobile-technology"
18667150,"Big Data",18062,"big-data"
18667150,"Android Development",20346,"android-developers"
18667150,"Mobile Development",21441,"mobile-development"
18667150,"Machine Learning",29971,"machine-learning"
18667150,"Data Analytics",30928,"data-analytics"
18667150,"Women Programmers",45181,"women-programmers"
18667150,"iOS Development",127567,"ios-development"
18667150,"Women Software Developers",149654,"women-software-developers"
19252879,"Open Source",563,"opensource"
19252879,"Software Development",3833,"softwaredev"
19252879,"Cloud Computing",15167,"cloud-computing"
19252879,"Hadoop",18060,"hadoop"
19252879,"Big Data",18062,"big-data"
19252879,"Amazon Web Services",20398,"amazon-web-services"
19252879,"MapReduce",27591,"mapreduce"
19252879,"Data Analytics",30928,"data-analytics"
19252879,"Data Mining",55324,"data-mining"
19252879,"Big Data Analytics",383411,"big-data-analytics"
19252879,"Amazon Elastic MapReduce (Amazon EMR)",966872,"amazon-elastic-mapreduce-amazon-emr"
19252879,"Apache Spark",1471442,"apache-spark"
19252879,"AWS Redshift",1503929,"aws-redshift"
677520,"Open Source",563,"opensource"
677520,"New Technology",9696,"newtech"
677520,"Web Technology",10209,"web"
677520,"Cloud Computing",15167,"cloud-computing"
677520,"Network Security",15472,"network-security"
677520,"Big Data",18062,"big-data"
677520,"Entrepreneurship",19882,"entrepreneurship"
677520,"Amazon Web Services",20398,"amazon-web-services"
677520,"High Scalability Computing",24410,"high-scalability-computing"
677520,"PaaS (Platform as a Service)",31197,"paas"
677520,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
677520,"DevOps",87614,"devops"
677520,"Cloud Security",110474,"cloud-security"
677520,"Computer Security",124668,"computer-security"
3821202,"Software Development",3833,"softwaredev"
3821202,"New Technology",9696,"newtech"
3821202,"Manufacturing",10560,"manuf"
3821202,"Big Data",18062,"big-data"
3821202,"User Experience",19243,"user-experience"
3821202,"Entrepreneurship",19882,"entrepreneurship"
3821202,"Startup Businesses",21681,"startup-businesses"
3821202,"Emerging Technologies",69962,"emerging-technologies"
3821202,"Internet of Things",79740,"internet-of-things"
